Age,Income,Debt,Credit_Utilization,Loan_Amount,Loan_Duration,Previous_Defaults,Payment_History,Employment_Length,Num_Credit_Cards,Monthly_Expenses,Existing_Loans,Credit_History_Length,Savings,Creditworthy
51,62984.56,34802.51,0.4918,28700.85,12,0,62.28,2.2,8,2492.23,3,16.8,12537.21,1
29,104843.68,21593.22,0.4777,41952.85,24,0,99.87,14.7,7,2987.55,3,1.7,15413.21,1
52,49497.57,13052.15,0.5965,7109.75,36,0,83.0,7.9,6,2302.89,1,4.5,526.85,1
52,48644.78,8474.35,0.0389,13479.58,36,0,95.6,14.2,2,2478.29,1,5.7,7391.78,1
18,57331.57,7200.93,0.9799,2000.0,36,0,80.06,12.5,9,2244.96,2,0.0,6539.68,1
57,76430.32,17683.37,0.712,8901.31,12,1,83.3,1.1,6,3453.71,0,11.6,5763.51,1
39,24869.32,11089.78,0.4269,2310.75,48,0,78.18,1.5,1,991.59,0,12.4,230.46,1
46,15688.88,28389.95,0.1975,14787.03,60,1,76.91,1.5,5,497.34,0,6.1,7822.51,0
25,43257.69,26730.49,0.0886,17716.34,24,0,68.73,0.5,6,1942.28,1,2.0,10174.77,1
28,22321.54,20064.53,0.6687,24694.54,36,0,98.48,2.5,8,1079.83,1,1.0,17193.47,1
58,46503.37,5568.03,0.3206,17014.0,24,0,67.27,2.3,4,1548.87,4,28.0,14984.81,1
54,65049.99,9622.25,0.2349,24699.37,24,1,81.06,2.1,9,3165.08,0,28.6,2430.27,1
31,37185.02,25045.42,0.3824,21140.74,60,0,63.48,2.1,3,1995.56,3,4.7,26932.05,1
47,26463.47,10495.47,0.5911,9666.77,12,0,99.74,0.3,8,1470.58,0,7.2,840.85,1
52,56386.74,23977.13,0.6683,3137.26,60,0,82.23,1.0,2,1733.94,4,7.3,7999.5,1
38,72250.87,18796.83,0.6423,25836.82,12,0,92.58,1.8,6,2209.31,1,5.7,2518.26,1
54,21100.53,15413.74,0.856,36465.03,48,0,82.52,11.0,1,1138.89,3,13.3,11456.53,0
22,71404.65,9377.34,0.2244,45353.85,24,1,92.2,13.1,4,3414.69,4,2.4,16785.31,1
36,71346.12,14246.05,0.634,29354.55,36,0,81.38,1.7,9,2092.35,4,10.7,16800.64,1
31,74081.7,16517.18,0.1091,34575.15,24,0,77.8,5.9,7,3074.7,0,6.0,3107.63,1
43,79369.6,23260.31,0.547,24614.6,60,0,78.24,9.5,4,3994.34,4,9.4,5251.55,1
21,99040.28,7914.12,0.5823,23020.09,12,0,60.09,3.5,7,3133.29,4,1.4,4488.15,1
42,47878.16,12897.47,0.2219,21110.01,48,1,74.83,7.0,3,2649.9,4,11.9,955.89,1
62,57191.43,15358.59,0.3939,18941.9,48,0,98.08,18.6,4,3080.63,0,23.3,16062.96,1
59,46671.23,20301.43,0.8206,26070.77,12,0,87.02,0.9,1,2090.2,0,22.8,4256.23,1
42,55039.54,7732.29,0.1554,14794.03,12,1,96.77,0.4,1,2802.87,3,13.2,5442.52,1
35,85657.47,4467.44,0.4358,18525.58,12,1,68.01,5.1,4,2566.15,2,4.2,11386.74,1
57,28099.71,20391.72,0.9241,8220.34,48,0,79.65,3.6,9,934.93,0,17.0,9865.37,1
25,37779.01,2856.41,0.504,24749.27,24,1,61.38,1.8,1,1919.57,0,2.3,18120.11,1
56,82543.62,25279.84,0.7206,10409.02,24,1,87.08,12.4,2,3286.27,2,19.6,5806.22,1
57,75400.73,13752.59,0.8203,20337.45,48,0,91.36,9.3,5,2339.98,3,17.5,21968.94,1
31,47737.37,2619.75,0.2097,25004.91,36,0,89.91,1.5,7,1655.06,4,3.1,30802.3475,1
49,72088.04,11156.64,0.2239,25858.91,60,0,63.47,7.4,2,3297.33,1,17.9,4349.2,1
68,61824.32,18032.99,0.7534,27715.09,48,0,69.9,8.8,7,1630.28,4,5.7,1788.56,1
55,85005.49,10738.39,0.7482,17867.08,36,1,86.23,2.0,5,2545.26,2,11.8,1835.99,1
50,56490.19,15160.24,0.069,24860.64,60,0,90.36,0.5,6,1793.65,2,20.8,4891.7,1
40,75512.64,20920.63,0.326,15133.75,24,1,70.97,9.5,3,4121.66,3,14.0,5334.09,1
32,107840.24,13382.48,0.4006,2000.0,12,0,76.25,0.5,6,4929.34625,0,10.7,30802.3475,1
50,66961.98,7503.54,0.8225,25303.09,60,0,74.05,3.3,2,2148.26,2,16.3,19404.83,1
42,55986.56,12608.13,0.4234,22984.88,12,1,60.18,1.1,5,2516.01,1,10.5,30802.3475,1
34,69448.94,26318.72,0.9174,30133.24,36,0,83.06,13.1,5,2570.03,0,9.1,8586.73,1
50,47694.38,28480.51,0.9867,19747.11,48,1,86.76,0.6,6,1272.4,3,22.1,373.86,0
64,102759.35,0.0,0.7751,3968.37,48,1,71.06,0.6,3,3094.57,3,23.9,4111.29,1
19,58601.42,23728.22,0.6631,19083.69,12,0,87.51,6.0,2,1475.37,2,0.6,19695.51,1
31,49541.33,17001.18,0.3941,28865.81,60,1,69.71,1.2,3,2863.87,1,4.2,7708.18,1
57,38286.22,22391.86,0.0757,24760.35,60,0,88.62,0.7,4,1786.34,2,12.8,9683.61,1
57,76944.4,10596.09,0.5717,18532.55,36,1,78.29,0.9,8,2263.74,0,5.8,9593.69,1
68,72343.75,853.89,0.3645,3364.41,48,0,94.88,4.5,7,3577.59,0,14.4,30802.3475,1
56,45052.91,19675.91,0.3539,9739.83,12,0,81.79,1.3,1,2045.9,1,16.9,7643.51,1
68,66529.03,7472.18,0.684,24772.39,24,1,67.39,2.4,7,2122.62,3,28.2,12044.35,1
23,24828.88,3893.66,0.4644,3348.43,48,1,92.88,9.5,3,1028.83,3,2.4,1022.79,1
23,58699.41,4452.79,0.7471,16817.55,48,0,91.11,1.0,4,2662.27,2,3.0,5914.89,1
20,64055.13,19807.31,0.4002,20384.22,36,0,63.37,8.8,7,2374.18,0,0.8,22152.74,1
24,89146.6,16115.62,0.1578,31499.37,48,0,61.92,7.5,2,4929.34625,3,2.8,12742.32,1
68,39583.62,21259.73,0.4621,26144.91,36,1,65.45,8.9,9,1114.58,2,21.4,6384.45,0
25,29432.95,20352.6,0.942,29628.11,36,0,93.81,2.1,5,859.49,0,3.6,13282.38,1
59,37091.44,11632.53,0.7955,23018.53,24,1,72.82,3.2,4,1986.38,2,13.8,1335.9,0
69,28268.63,14436.21,0.2116,11545.89,60,0,80.19,6.1,9,942.56,2,27.0,16338.19,1
32,81733.15,10908.5,0.3935,13863.4,48,2,84.12,0.2,9,2398.12,1,5.4,16365.22,1
64,85972.79,13317.38,0.9192,10673.4,36,0,89.74,5.4,2,3258.26,0,23.9,15153.73,1
46,61404.33,7261.96,0.1312,25907.81,36,0,93.2,0.6,9,1879.7,4,9.5,7942.85,1
50,79425.9,18123.87,0.2589,13060.78,60,0,80.63,1.7,1,3320.96,4,6.8,373.24,1
69,57679.17,23600.97,0.267,16060.0,60,0,76.63,8.3,1,2852.57,0,12.1,16626.84,1
47,53097.77,8467.1,0.5695,20224.91,36,0,67.84,5.0,6,2664.78,2,5.8,523.16,1
56,48339.25,25250.16,0.4125,36413.12,48,0,84.3,4.9,1,1696.95,3,8.0,30802.3475,1
44,48792.18,15908.17,0.0883,26571.34,48,0,82.0,1.3,6,2342.18,4,13.9,10300.41,1
53,24043.97,16928.63,0.6266,12271.47,48,1,71.65,5.5,6,1374.88,0,25.0,161.99,0
46,60285.1,1404.56,0.1071,21518.48,60,0,77.85,0.7,9,1522.04,4,20.1,1125.59,1
55,54193.32,541.9,0.6043,36513.12,48,0,89.59,16.7,7,2522.48,0,22.6,10000.49,1
50,69907.21,16152.93,0.5069,26151.79,48,1,85.08,1.5,2,2911.85,4,15.4,30802.3475,1
54,56870.47,21317.86,0.4938,4017.48,48,0,79.27,8.8,1,2169.12,4,15.3,938.63,1
44,51745.93,9628.96,0.0761,10847.61,60,1,70.89,12.6,3,1654.49,0,4.9,701.92,1
50,37576.14,28360.75,0.6364,10080.64,12,0,86.72,0.9,2,1094.76,4,7.7,11290.1,1
21,56443.06,20879.49,0.4327,34407.3,12,0,85.11,0.0,8,3143.72,4,2.3,9705.18,1
39,69764.74,7733.27,0.4129,32562.81,48,1,78.33,10.4,4,1814.88,1,6.8,20290.36,1
19,32133.22,15246.79,0.5945,13749.63,12,1,69.54,7.2,3,1306.63,1,0.5,19839.99,1
27,56749.48,34815.43,0.6041,13534.2,48,0,67.0,3.4,2,1806.2,0,4.8,9988.58,1
22,59660.86,5059.49,0.0247,20446.92,60,0,73.58,8.9,1,1784.43,4,1.0,3565.15,1
27,40638.7,19226.16,0.1327,20746.69,48,1,96.35,8.3,7,1493.61,2,5.7,11745.01,1
50,43242.87,12418.04,0.2418,10376.74,24,0,90.16,3.1,2,1536.73,2,5.4,2036.68,1
55,59612.22,20655.17,0.6744,17508.69,36,0,95.64,14.7,1,2407.87,0,10.7,1080.17,1
30,32331.58,25138.19,0.5752,5463.97,60,0,93.7,4.4,6,1339.76,2,5.9,11851.8,1
48,61998.47,11910.1,0.7525,32723.21,24,0,78.36,2.9,4,2592.27,0,13.2,5521.9,1
64,37092.91,23951.3,0.7358,2396.69,24,0,81.22,0.1,3,1090.43,2,28.2,13974.11,1
53,76257.07,32769.63,0.8461,2285.61,36,0,66.78,15.3,2,2340.39,0,27.0,814.32,1
62,101756.55,15530.2,0.3793,24350.39,24,0,88.83,0.7,6,3643.43,0,12.0,30802.3475,1
41,37784.86,21279.11,0.3482,7631.24,36,0,76.88,1.8,4,1046.39,3,2.9,7224.24,1
69,65684.16,10276.47,0.8244,14990.35,48,0,66.45,6.5,6,3466.61,2,16.9,22286.21,1
32,40465.16,15154.07,0.2428,20631.73,60,0,63.81,0.0,4,1143.39,1,9.5,6558.52,1
46,75819.08,13586.6,0.4619,26753.01,60,0,87.85,3.9,9,2472.54,3,17.3,2821.35,1
25,29694.83,21375.49,0.2004,17789.18,60,0,79.29,0.9,6,1373.14,1,3.2,3882.69,1
22,64611.74,24637.41,0.9056,37791.72,36,0,60.36,0.1,6,3618.94,0,1.7,22815.34,0
46,37540.22,14122.76,0.4096,19995.61,36,0,92.98,5.1,9,1107.07,1,10.2,12062.13,1
64,50860.31,27268.98,0.2182,31907.95,24,1,84.78,4.6,4,2015.89,1,11.5,2125.36,1
21,34379.49,27240.38,0.6882,22785.56,60,0,61.54,6.6,8,1199.96,3,1.0,4322.61,0
29,71447.01,21774.83,0.2498,41312.1,24,1,72.19,4.8,4,2929.54,2,2.6,333.99,1
62,38260.39,10871.79,0.9346,30583.64,48,1,88.9,2.9,7,1515.35,2,6.4,10260.54,0
19,66039.29,10105.37,0.3703,20434.7,24,0,62.36,3.3,9,2922.49,3,0.7,4661.46,1
44,48118.04,8500.95,0.6613,26288.31,60,0,89.45,1.2,3,1271.5,1,7.0,562.69,1
48,52710.55,22593.33,0.3483,17391.84,36,0,80.2,0.4,5,2774.41,1,5.0,17406.49,1
68,57955.12,5305.85,0.8011,17291.0,24,0,91.31,9.9,1,1512.78,1,22.5,5660.76,1
68,39763.51,20414.7,0.889,6965.89,24,0,94.21,5.9,4,1752.83,1,13.8,13756.84,1
53,59207.34,6351.13,0.7822,11917.38,36,0,90.71,0.7,3,3086.87,1,13.4,9178.05,1
53,85606.69,21588.37,0.8415,40609.71,36,0,63.12,1.5,3,2469.14,2,27.1,6353.05,1
43,39438.1,15137.76,0.1098,7959.69,60,0,78.41,9.9,6,1882.22,0,5.8,1104.34,1
60,78436.2,25669.11,0.9156,13445.07,48,1,72.75,16.1,6,2510.94,2,13.3,9927.86,1
44,84961.95,24131.64,0.6218,19062.81,60,0,80.34,7.8,2,2686.79,2,11.9,8134.44,1
22,38676.9,26480.52,0.8618,19395.91,24,1,98.63,4.2,6,1024.39,2,1.6,30802.3475,0
37,25898.91,26686.55,0.6807,23837.26,60,1,64.98,10.2,2,965.41,0,3.2,8740.09,0
28,61039.22,16149.05,0.2078,15308.79,60,1,94.62,4.9,2,3342.22,2,6.2,7816.59,1
27,44051.85,5729.66,0.6074,24453.76,36,0,99.63,6.0,9,2135.58,0,3.9,28284.68,1
57,92372.06,6579.82,0.0991,31423.85,48,2,99.6,8.8,8,4060.23,1,11.0,6529.12,1
55,55696.15,0.0,0.6918,32666.32,48,1,91.87,2.2,7,2912.15,1,23.6,2208.87,1
23,38956.01,6330.67,0.4108,17324.88,60,1,78.62,7.7,1,2058.93,2,1.8,4992.32,1
25,32056.81,15550.59,0.1587,26113.43,36,0,67.12,1.2,3,1435.66,1,2.3,3436.46,1
40,76798.1,10522.77,0.9696,8538.66,36,0,84.33,1.1,9,2714.42,3,13.8,7079.43,1
64,43576.32,13558.92,0.8931,12782.84,24,0,84.41,8.3,7,2368.45,2,8.2,21443.73,1
43,55876.58,18941.72,0.8857,8262.67,12,0,72.66,4.1,6,2048.54,0,18.4,81.44,1
63,74116.05,12567.48,0.783,19542.55,24,0,84.67,2.7,7,2280.58,3,6.0,7523.98,1
60,45314.83,6025.37,0.6881,11407.81,24,0,64.66,3.7,9,1977.73,1,8.3,8438.6,1
29,54081.42,14574.13,0.652,4793.06,24,0,85.36,19.1,9,1504.24,3,2.9,3307.57,1
43,54668.63,7812.08,0.114,16139.95,12,0,95.87,11.2,9,1751.24,4,14.3,7750.03,1
30,68666.49,12833.71,0.8926,2714.16,36,0,78.88,3.5,6,3656.59,0,7.0,22498.26,1
57,66814.89,25742.22,0.8735,33271.93,36,0,90.58,4.0,1,2599.85,3,31.1,19939.97,1
35,50597.73,12835.96,0.7429,14424.77,48,0,85.43,4.8,4,2088.96,1,8.2,2213.73,1
42,56272.98,29167.66,0.9188,29853.16,48,0,60.12,7.8,8,2417.38,3,16.3,7385.14,0
50,47564.42,26453.09,0.552,15079.33,60,0,64.88,10.3,5,1970.69,0,13.3,13149.65,1
64,25447.75,10365.56,0.4487,8050.62,60,0,90.99,0.8,1,821.04,1,25.3,30322.79,1
57,60152.02,6111.01,0.9586,31755.24,60,0,61.62,4.9,6,3340.59,0,5.6,13894.61,1
60,92843.84,14579.57,0.4648,20887.04,48,0,98.25,1.3,1,4422.98,0,28.4,10819.74,1
29,37325.62,24226.62,0.6385,38869.09,48,1,95.76,4.9,1,1743.18,0,6.1,2801.55,0
61,39539.41,11078.47,0.3756,15334.77,24,0,74.49,0.9,1,2091.2,2,23.2,7071.43,1
53,37585.44,22264.72,0.6336,15550.7,36,0,72.42,8.3,7,1787.33,4,8.9,5060.85,1
65,69491.84,24667.52,0.7157,30047.91,48,0,84.52,5.4,7,2017.81,1,18.0,5171.2,1
21,63969.71,8807.79,0.6222,30117.53,12,0,84.47,10.0,8,2323.16,1,0.8,2904.81,1
22,51829.25,9591.59,0.5143,21534.3,24,0,63.56,14.5,6,1941.19,4,2.4,4064.93,1
54,36639.62,20701.3,0.3041,47423.698749999996,12,1,68.62,13.6,6,1736.9,3,28.7,13633.01,0
25,56847.54,16214.78,0.641,17194.39,12,0,85.46,0.8,6,2757.41,1,1.6,5078.63,1
59,23707.56,9511.51,0.9003,7305.37,36,0,92.03,2.4,1,1032.43,2,7.7,651.76,1
66,57868.53,12182.56,0.0168,9974.45,12,0,67.68,3.3,2,2218.0,1,16.1,509.21,1
45,72430.49,14435.84,0.1413,17252.61,12,1,88.08,7.8,3,3926.35,0,12.2,2262.0,1
48,29976.02,2481.16,0.1274,35187.75,12,0,94.82,0.1,8,1303.88,3,17.7,2539.17,1
26,24349.63,21125.14,0.9147,18136.56,12,1,64.71,13.0,8,1277.42,0,3.6,28396.0,0
68,86588.76,11170.46,0.6595,35660.52,24,0,77.56,2.6,1,4840.51,4,39.5,8674.73,1
46,42764.81,0.0,0.9428,24344.25,24,1,94.02,5.0,5,1671.9,0,17.3,16071.2,1
31,77718.96,14809.03,0.5812,30833.69,36,1,74.83,19.7,4,2696.25,3,3.0,1019.57,1
57,51920.05,9067.43,0.4625,23871.69,36,0,70.78,10.7,1,1941.84,1,11.9,1301.04,1
58,51760.9,28510.58,0.7865,23792.48,12,1,89.82,2.2,6,1436.79,0,26.5,761.56,0
39,63768.25,10316.44,0.1677,27527.11,60,0,76.03,3.3,7,2339.01,4,15.0,10015.86,1
28,37320.02,6218.85,0.3837,14332.92,12,0,88.25,7.3,1,1562.9,3,4.7,8647.12,1
40,57649.94,19063.46,0.4669,14442.86,12,0,65.06,6.8,1,1836.87,2,9.1,4858.28,1
18,47370.21,9716.42,0.3025,23495.47,36,0,82.14,6.1,6,1465.37,2,0.0,804.25,1
63,28590.13,8764.35,0.3739,39411.11,48,0,75.18,0.1,3,1016.85,1,12.3,5699.84,1
54,61749.64,19076.01,0.0865,4592.47,36,0,99.89,1.1,5,1750.97,1,21.3,4941.2,1
38,49733.84,6676.26,0.204,2000.0,24,1,83.66,1.3,6,2060.83,0,2.7,1046.49,1
43,51859.5,3341.81,0.3388,17362.56,36,0,87.29,1.4,3,2395.01,4,13.1,4340.56,1
63,30796.78,28807.98,0.79,30308.47,48,0,65.24,0.5,3,1373.91,2,11.6,18164.57,0
53,86828.01,19635.99,0.1888,20513.76,12,0,99.68,8.2,5,2981.74,1,8.9,22604.07,1
40,72534.28,12886.33,0.3497,8306.7,48,0,62.06,2.1,7,3894.3,3,8.7,2872.64,1
18,74283.12,14972.18,0.0736,20790.93,36,0,62.83,7.5,1,2128.73,3,0.0,3351.76,1
68,48891.11,19046.91,0.556,2670.27,60,0,63.03,13.4,1,1224.82,3,27.7,3359.91,1
57,20416.34,22786.7,0.609,26289.17,24,0,94.82,1.9,9,601.92,3,8.0,9844.24,1
32,94058.35,8952.2,0.8582,16908.92,48,0,89.14,3.0,8,4621.22,2,4.8,4687.28,1
38,53778.05,17929.17,0.8127,19179.68,36,1,98.92,0.5,8,2758.17,1,4.3,11082.69,1
64,40024.0,10946.37,0.2897,24271.85,12,0,62.66,1.7,6,2023.09,4,21.7,69.9,1
26,63336.03,13488.15,0.1442,22056.89,36,0,87.67,4.0,7,2268.13,1,1.9,9586.63,1
26,78342.42,16285.54,0.163,14587.4,12,1,81.33,1.0,6,4243.2,1,5.7,4862.0,1
27,54538.99,14946.57,0.9596,30336.13,60,3,85.57,3.9,3,2980.55,1,1.3,9871.93,0
69,80571.5,20884.54,0.6698,27969.33,24,0,80.52,1.9,7,4216.85,0,25.3,24754.98,1
43,76660.0,18896.69,0.0517,2257.16,48,1,87.01,23.0,7,3799.87,1,14.9,30802.3475,1
58,54915.35,2934.65,0.144,17697.57,36,0,96.28,2.4,6,1775.23,3,29.1,8003.99,1
52,54915.35,4137.41,0.4861,9197.13,36,0,83.5,0.2,3,1949.3,0,9.3,1945.38,1
69,74150.74,12042.27,0.2137,7319.42,48,0,95.86,3.2,2,4236.82,1,29.3,26084.39,1
42,12000.0,29629.0,0.7976,25351.34,12,0,91.29,2.0,1,552.02,2,14.3,6547.15,0
43,52010.89,8187.27,0.5718,15807.39,24,1,94.6,2.3,9,1586.58,2,12.6,4481.28,1
28,26383.38,13334.22,0.6104,18572.28,60,0,86.37,2.3,7,820.19,2,7.0,1540.55,1
55,45468.92,10709.23,0.4636,13303.15,48,0,80.74,10.7,5,1789.41,3,15.5,24499.29,1
19,49023.6,10567.64,0.2609,23701.75,24,0,62.78,3.4,5,2401.28,2,0.6,30802.3475,1
24,47835.11,16425.92,0.5876,26783.47,36,0,93.4,1.5,4,1419.73,3,1.4,30802.3475,1
35,43954.77,26206.22,0.7126,41702.55,24,0,69.68,7.9,9,1384.21,0,13.2,6232.6,0
44,33057.13,18647.75,0.3735,18190.26,60,0,61.47,2.9,4,911.47,3,13.8,19102.65,1
51,100838.23,8571.75,0.5048,5515.83,24,1,80.76,0.8,7,3084.01,4,20.3,12127.86,1
44,92349.24,36696.87,0.8329,14961.06,36,0,85.3,32.5,8,2986.33,4,8.1,6314.82,1
34,31758.68,15628.59,0.1557,28470.6,60,0,86.47,0.1,5,1385.25,0,6.4,17699.79,1
60,86642.34,10382.23,0.5443,12273.55,60,0,86.79,6.2,9,3287.9,4,9.4,6345.96,1
61,47010.69,26296.77,0.3514,5178.72,60,0,86.15,9.4,5,1322.28,1,32.9,15455.83,1
68,57583.75,11247.44,0.6987,12481.82,36,0,92.33,2.2,9,1743.67,2,36.7,30723.49,1
41,53734.52,28303.31,0.0284,14666.34,12,0,90.77,0.9,9,2274.59,3,4.7,10863.92,1
42,41805.03,8034.86,0.6671,9173.3,36,0,92.51,2.9,3,1228.92,1,6.5,27327.55,1
24,74677.05,26440.24,0.1108,22174.77,12,0,78.41,3.3,1,3681.31,2,2.8,7637.58,1
69,57517.73,16608.38,0.0735,19209.78,12,0,62.51,40.0,1,1620.65,4,9.4,2586.17,1
23,45468.97,25328.42,0.7201,27897.05,36,0,85.58,0.1,6,1424.97,0,2.5,8312.64,1
41,28908.21,30214.13,0.6375,15541.4,24,2,68.41,5.3,9,1566.84,3,6.6,7908.19,0
50,37128.1,5939.14,0.887,25580.65,36,0,94.38,8.2,7,1588.55,2,17.6,3047.06,1
66,22172.4,25206.17,0.5193,15077.29,60,0,88.87,4.8,2,1285.39,1,7.4,11582.0,1
46,55244.47,3728.77,0.5294,8703.88,24,0,90.63,5.0,6,1661.93,4,6.0,1687.8,1
60,31066.69,6622.53,0.7029,14569.81,48,0,71.46,10.4,9,856.87,2,19.7,6662.55,1
39,49688.79,8572.72,0.3269,3817.33,48,0,85.32,4.2,3,1367.88,0,12.3,2832.35,1
43,82402.04,19029.09,0.0462,37882.16,48,0,81.12,10.7,6,4629.19,1,12.7,30802.3475,1
45,78985.99,15264.13,0.2354,21425.0,60,0,70.74,1.2,7,3668.14,3,8.6,2245.15,1
67,54354.46,13662.91,0.2433,12045.93,60,0,92.49,3.6,2,1969.56,0,24.9,29760.05,1
38,53258.31,16169.88,0.3389,16223.56,12,0,82.0,0.2,9,2013.32,0,5.8,26495.07,1
66,92597.49,19730.32,0.9346,2000.0,60,0,67.63,8.1,5,4476.06,3,37.0,4403.45,1
24,65415.12,20345.98,0.7987,34343.53,12,0,72.21,3.4,6,2980.01,4,1.3,191.13,1
34,48443.87,23753.33,0.9272,33365.48,48,0,69.08,3.9,2,1785.68,0,8.4,13102.6,0
37,26479.64,29560.28,0.9886,21075.42,36,0,72.5,2.5,7,1271.03,2,8.0,1712.71,0
58,62877.46,14829.1,0.4351,23194.62,36,0,67.53,2.3,4,2289.98,0,13.6,10168.08,1
66,71586.48,10831.29,0.2325,7323.23,60,1,74.85,1.1,5,2869.15,1,21.4,2220.43,1
37,42366.97,19908.29,0.5588,8050.3,48,1,87.76,2.8,7,2260.7,4,3.5,220.1,1
39,60824.06,5845.96,0.8735,3027.04,48,0,98.37,1.8,6,1760.37,3,8.4,358.56,1
45,47728.53,9570.37,0.4664,18389.32,12,0,68.42,4.3,5,1881.21,0,19.7,10225.43,1
57,51319.35,22995.05,0.5053,30610.35,12,0,71.99,7.7,3,1440.21,4,8.1,17645.17,1
66,12000.0,14006.97,0.1418,16167.85,48,1,60.09,5.9,6,315.5,4,23.7,20372.01,1
24,50564.37,5334.46,0.422,23476.96,60,0,69.01,3.6,6,2892.41,0,3.9,9655.18,1
18,74387.39,3081.58,0.3893,29788.34,60,1,76.74,14.8,6,3254.52,2,0.0,4128.68,1
49,42371.95,15389.73,0.3547,3758.99,48,0,78.47,1.1,1,2439.36,4,6.9,8488.24,1
30,56050.53,24135.17,0.8796,38455.65,36,0,70.65,5.1,2,3005.94,1,7.4,11081.64,0
47,39880.99,24028.37,0.0681,31573.2,36,0,66.01,0.5,9,2306.83,2,18.4,9654.84,1
40,62208.83,15887.04,0.9627,25138.93,12,1,82.52,5.6,9,3493.28,1,10.6,2702.61,1
68,50669.54,31071.28,0.0181,29240.95,48,1,76.37,6.5,9,2751.78,2,19.8,9443.45,1
36,36215.17,14161.44,0.9367,29710.76,36,2,77.05,7.6,5,1779.67,4,2.6,5348.95,0
49,81651.03,13891.46,0.5471,22926.4,60,0,95.8,5.4,5,4040.81,4,3.3,6024.4,1
47,73578.64,0.0,0.6984,34282.78,24,0,82.46,0.7,4,4151.55,1,14.7,11860.52,1
46,42901.86,11421.1,0.1934,15473.4,24,0,75.53,0.2,8,2469.73,0,9.9,10687.82,1
66,64955.77,21816.12,0.6511,24618.11,48,0,70.15,6.3,8,3667.89,2,14.2,2231.2,1
62,65748.24,27511.69,0.8743,33216.43,12,0,77.14,8.0,2,2702.66,3,7.9,12.71,1
46,67846.02,8358.12,0.1467,2000.0,24,0,94.47,0.2,9,3679.4,4,21.1,19304.93,1
47,21114.88,18698.02,0.1345,24379.63,60,0,98.6,0.8,1,886.98,0,6.6,12020.88,1
33,75132.13,23375.03,0.3079,27246.05,60,0,75.09,7.8,4,3291.42,2,8.4,22281.79,1
57,43606.02,15089.67,0.1685,2915.59,60,0,68.36,17.2,3,2287.93,3,5.0,3138.47,1
36,47843.44,0.0,0.1184,22818.2,24,0,96.58,3.7,2,2519.9,3,10.1,30802.3475,1
35,107757.64,16978.32,0.6748,12062.94,36,1,65.78,0.8,1,4929.34625,4,9.5,5671.48,1
18,61037.47,21091.44,0.2196,23968.06,60,0,71.9,1.9,9,3211.39,2,0.0,24813.06,1
31,47273.55,7420.62,0.6637,19050.01,12,0,68.17,7.6,5,1854.62,0,6.7,10283.7,1
68,12000.0,12966.76,0.8547,10536.72,48,0,82.63,3.9,4,512.19,0,5.9,3229.7,1
64,82795.28,5756.03,0.649,31096.64,48,0,76.35,0.3,1,2767.41,4,35.5,4072.16,1
67,28095.81,0.0,0.127,15816.35,48,0,71.49,1.8,6,1136.42,1,8.3,10044.1,1
19,34931.22,23216.04,0.5721,22699.64,36,2,90.72,7.0,6,1991.91,3,0.3,11381.11,0
45,48372.95,14970.01,0.3958,33140.48,48,2,86.56,2.0,7,2525.99,1,16.8,7999.7,1
66,83328.24,27781.4,0.3465,10833.06,48,2,99.82,2.8,7,3090.58,1,28.4,29567.0,1
67,70464.8,21858.58,0.3222,20080.49,24,0,72.48,11.8,2,3248.24,1,29.7,10612.32,1
47,51843.25,12166.32,0.9208,15046.73,36,0,93.81,20.9,6,1734.0,3,11.4,1804.67,1
55,61165.84,14334.55,0.7377,17278.2,36,0,72.1,7.1,3,1951.47,0,13.6,549.41,1
68,42992.29,19529.42,0.1412,41560.85,24,1,60.36,1.4,2,1673.23,2,25.6,17569.61,1
21,57793.07,22735.07,0.4765,24567.76,12,1,66.04,1.4,4,1775.79,2,0.9,3453.22,1
18,56466.73,17581.37,0.3219,23135.93,48,0,80.34,1.8,7,2455.82,0,0.0,30802.3475,1
25,74375.4,23844.75,0.9684,25240.87,12,2,92.4,0.9,5,2912.53,1,1.5,13207.56,0
46,74343.56,12626.65,0.9685,24302.6,24,3,62.3,1.0,7,2201.06,1,10.3,3489.03,0
56,64879.55,7022.85,0.3231,2000.0,24,2,93.28,1.5,4,3136.87,1,27.7,30295.76,1
20,47753.05,14481.53,0.3551,42967.61,24,0,88.64,5.4,1,2341.5,1,1.5,624.35,1
49,69836.45,16641.48,0.5974,5356.3,24,0,61.38,4.7,6,3818.75,4,22.5,6933.57,1
27,53160.63,5387.72,0.4797,37325.94,60,1,64.25,2.1,8,2590.91,4,2.2,1781.51,1
27,33361.71,4306.22,0.2188,26180.15,24,2,63.03,1.1,1,1075.59,2,4.6,25777.14,1
36,46934.24,18579.09,0.6572,21807.79,12,0,87.16,4.9,7,2210.61,0,10.0,332.27,1
63,56690.54,11749.15,0.3374,16945.15,24,0,82.44,0.7,7,3262.17,0,19.0,13235.11,1
51,73204.32,13673.27,0.6506,46051.61,12,0,74.35,0.8,1,3910.11,4,16.5,19827.82,1
50,51329.44,12122.46,0.386,26044.9,24,0,63.53,2.4,2,2025.59,1,6.0,3251.68,1
40,30816.03,27164.81,0.6962,20176.88,24,0,75.72,4.2,2,1485.4,2,16.0,13062.42,1
